trainerID,place,pokename,pokelevel
538,0,Kecleon,24
539,0,Magneton,43
539,1,Muk,43
540,0,Gloom,34
540,1,Azumarill,34
541,0,Wigglytuff,26
542,0,Manectric,32
542,1,Linoone,32
543,0,Vigoroth,26
544,0,Swellow,28
544,1,Trapinch,28
544,2,Wailmer,28
544,3,Magneton,28
544,4,Shiftry,28
545,0,Wingull,17
545,1,Numel,17
545,2,Roselia,17
546,0,Wingull,26
546,1,Numel,26
546,2,Roselia,26
547,0,Pelipper,29
547,1,Numel,29
547,2,Roselia,29
548,0,Pelipper,32
548,1,Numel,32
548,2,Roselia,32
549,0,Pelipper,34
549,1,Camerupt,34
549,2,Roselia,34
550,0,Manectric,24
550,1,Swellow,24
550,2,Manectric,24
551,0,Skarmory,43
551,1,Sableye,43
552,0,Loudred,29
552,1,Vigoroth,29
553,0,Loudred,35
553,1,Vigoroth,35
554,0,Spinda,37
554,1,Loudred,37
554,2,Vigoroth,37
555,0,Spinda,39
555,1,Loudred,39
555,2,Vigoroth,39
556,0,Spinda,41
556,1,Exploud,41
556,2,Slaking,41
557,0,Pelipper,33
557,1,Camerupt,33
558,0,Claydol,43
558,1,Lanturn,43
559,0,Cacturne,43
559,1,Pelipper,43
560,0,Medicham,43
560,1,Claydol,43
561,0,Slakoth,26
562,0,Kecleon,23
563,0,Sableye,43
563,1,Absol,43
564,0,Roselia,45
565,0,Absol,27
566,0,Sableye,30
567,0,Zangoose,26
568,0,Kecleon,33
568,1,Loudred,33
569,0,Sandslash,42
569,1,Ninetales,42
569,2,Tropius,42
570,0,Gardevoir,43
570,1,Slaking,43
571,0,Lairon,45
571,1,Manectric,45
572,0,Manectric,30
573,0,Mawile,46
573,1,Starmie,46
574,0,Manectric,29
574,1,Shiftry,29
575,0,Manectric,34
576,0,Delcatty,26
577,0,Torkoal,42
577,1,Medicham,42
577,2,Ludicolo,42
578,0,Lunatone,43
578,1,Solrock,43
579,0,Kecleon,42
579,1,Graveler,42
579,2,Wailord,42
580,0,Spinda,26
581,0,Slaking,43
581,1,Dusclops,43
582,0,Swellow,26
583,0,Shiftry,34
583,1,Nosepass,34
584,0,Swellow,42
584,1,Mawile,42
584,2,Kadabra,42
585,0,Claydol,45
586,0,Sableye,44
586,1,Medicham,44
586,2,Sharpedo,44
587,0,Dodrio,42
587,1,Kadabra,42
587,2,Electrode,42
587,3,Shiftry,42
588,0,Graveler,33
588,1,Ludicolo,33
589,0,Mawile,29
589,1,Roselia,29
589,2,Pelipper,29
590,0,Electrike,17
590,1,Wailmer,17
590,2,Makuhita,17
591,0,Electrike,26
591,1,Wailmer,26
591,2,Makuhita,26
592,0,Manectric,29
592,1,Wailmer,29
592,2,Makuhita,29
593,0,Manectric,32
593,1,Wailmer,32
593,2,Makuhita,32
594,0,Manectric,35
594,1,Wailmer,35
594,2,Hariyama,35
595,0,Smeargle,60
596,0,Smeargle,30
597,0,Wailord,57
597,1,Vileplume,57
598,0,Armaldo,47
598,1,Cradily,47
599,0,Armaldo,56
599,1,Cradily,56
600,0,Carvanha,21
600,1,Numel,21
601,0,Sandslash,46
601,1,Ninetales,46
602,0,Weepinbell,24
602,1,Gloom,24
602,2,Ivysaur,24
603,0,Nidorino,39
603,1,Nidoking,39
604,0,Sandslash,39
604,1,Dugtrio,39
605,0,Rhyhorn,43
606,0,Persian,44
606,1,Ninetales,44
607,0,Ivysaur,42
607,1,Wartortle,42
607,2,Charmeleon,42
607,3,Charizard,42
608,0,Exeggutor,43
608,1,Cloyster,43
608,2,Arcanine,43
609,0,Parasect,43
609,1,Dewgong,43
609,2,Chansey,43
610,0,Kingler,43
610,1,Tentacruel,43
610,2,Blastoise,43
611,0,Bellsprout,43
611,1,Weepinbell,43
611,2,Victreebel,43
612,0,Ivysaur,24
612,1,Charmeleon,24
612,2,Wartortle,24
613,0,Charmeleon,27
614,0,Rapidash,36
615,0,Rapidash,39
616,0,Rapidash,43
617,0,Magneton,33
617,1,Quagsire,31
617,2,Exeggcute,31
618,0,Sandslash,35
619,0,Horsea,33
619,1,Horsea,33
619,2,Horsea,33
620,0,Electrode,35
620,1,Starmie,35
620,2,Ninetales,35
621,0,Horsea,34
621,1,Seadra,36
622,0,Butterfree,25
622,1,Bellossom,25
623,0,Dragonair,37
624,0,Poliwhirl,28
625,0,Seadra,37
626,0,Victreebel,32
626,1,Kingler,32
626,2,Flareon,32
627,0,Victreebel,35
627,1,Kingler,35
627,2,Flareon,35
628,0,Victreebel,39
628,1,Kingler,39
628,2,Flareon,39
629,0,Eevee,26
629,1,Vaporeon,22
629,2,Jolteon,22
629,3,Flareon,22
630,0,Goldeen,22
630,1,Seaking,24
631,0,Parasect,33
631,1,Golduck,35
632,0,Staryu,24
632,1,Starmie,26
633,0,Pikachu,36
633,1,Blastoise,32
634,0,Shellder,26
634,1,Cloyster,28
635,0,Marill,27
635,1,Wartortle,24
635,2,Wartortle,24
636,0,Rhyhorn,38
636,1,Charmeleon,35
636,2,Wartortle,35
637,0,Skiploom,25
637,1,Ninetales,25
638,0,Dratini,34
638,1,Dragonair,36
639,0,Bulbasaur,32
639,1,Ivysaur,32
639,2,Venusaur,32
640,0,Dragonair,37
641,0,Charmander,26
641,1,Bulbasaur,26
641,2,Squirtle,26
642,0,Dratini,34
642,1,Dratini,34
642,2,Dratini,34
643,0,Ivysaur,38
643,1,Starmie,38
644,0,Starmie,31
644,1,Starmie,31
644,2,Nidoqueen,33
645,0,Starmie,34
645,1,Starmie,34
645,2,Nidoqueen,36
646,0,Starmie,37
646,1,Starmie,37
646,2,Nidoqueen,39
647,0,Pidgeot,25
647,1,Electabuzz,27
648,0,Flareon,35
648,1,Tangela,35
648,2,Tauros,35
649,0,Manectric,43
649,1,Muk,43
650,0,Gloom,35
650,1,Azumarill,35
651,0,Zangoose,27
652,0,Wingull,18
652,1,Numel,18
652,2,Roselia,18
653,0,Wingull,26
653,1,Numel,26
653,2,Roselia,26
654,0,Pelipper,29
654,1,Numel,29
654,2,Roselia,29
655,0,Pelipper,32
655,1,Numel,32
655,2,Roselia,32
656,0,Pelipper,35
656,1,Camerupt,35
656,2,Roselia,35
657,0,Mawile,43
657,1,Sableye,43
658,0,Swellow,29
658,1,Trapinch,29
658,2,Wailmer,29
658,3,Magneton,29
658,4,Shiftry,29
659,0,Cacturne,44
660,0,Lairon,45
660,1,Manectric,45
661,0,Linoone,27
662,0,Roselia,44
663,0,Milotic,31
664,0,Zangoose,27
665,0,Sandslash,43
665,1,Ninetales,43
666,0,Mawile,46
666,1,Starmie,46
667,0,Linoone,27
668,0,Delcatty,27
669,0,Nosepass,42
669,1,Medicham,42
669,2,Ludicolo,42
670,0,Kecleon,42
670,1,Rhyhorn,42
670,2,Tentacruel,42
671,0,Linoone,27
672,0,Delcatty,27
673,0,Shiftry,34
673,1,Graveler,34
673,2,Loudred,34
674,0,Dodrio,42
674,1,Lairon,42
674,2,Kadabra,42
675,0,Claydol,44
676,0,Sableye,44
676,1,Medicham,44
676,2,Sharpedo,44
677,0,Swellow,42
677,1,Kadabra,42
677,2,Manectric,42
677,3,Shiftry,42
678,0,Graveler,34
678,1,Magcargo,34
678,2,Ludicolo,34
679,0,Mawile,31
679,1,Roselia,31
679,2,Pelipper,31
680,0,Electrike,18
680,1,Wailmer,18
680,2,Makuhita,18
681,0,Electrike,26
681,1,Wailmer,26
681,2,Makuhita,26
682,0,Manectric,29
682,1,Wailmer,29
682,2,Makuhita,29
683,0,Manectric,32
683,1,Wailmer,32
683,2,Makuhita,32
684,0,Manectric,35
684,1,Wailmer,35
684,2,Hariyama,35
685,0,Kecleon,24
686,0,Magneton,43
686,1,Muk,43
687,0,Gloom,34
687,1,Azumarill,34
688,0,Wigglytuff,26
689,0,Manectric,32
689,1,Linoone,32
690,0,Vigoroth,26
691,0,Swellow,28
691,1,Trapinch,28
691,2,Wailmer,28
691,3,Magneton,28
691,4,Shiftry,28
692,0,Wingull,17
692,1,Numel,17
692,2,Roselia,17
693,0,Wingull,26
693,1,Numel,26
693,2,Roselia,26
694,0,Pelipper,29
694,1,Numel,29
694,2,Roselia,29
695,0,Pelipper,32
695,1,Numel,32
695,2,Roselia,32
696,0,Pelipper,34
696,1,Camerupt,34
696,2,Roselia,34
697,0,Manectric,24
697,1,Swellow,24
697,2,Manectric,24
698,0,Skarmory,43
698,1,Sableye,43
699,0,Loudred,29
699,1,Vigoroth,29
700,0,Loudred,35
700,1,Vigoroth,35
701,0,Spinda,37
701,1,Loudred,37
701,2,Vigoroth,37
702,0,Spinda,39
702,1,Loudred,39
702,2,Vigoroth,39
703,0,Spinda,41
703,1,Exploud,41
703,2,Slaking,41
704,0,Pelipper,33
704,1,Camerupt,33
705,0,Claydol,43
705,1,Lanturn,43
706,0,Cacturne,43
706,1,Pelipper,43
707,0,Medicham,43
707,1,Claydol,43
708,0,Slakoth,26
709,0,Kecleon,23
710,0,Sableye,43
710,1,Absol,43
711,0,Roselia,45
712,0,Absol,27
713,0,Sableye,30
714,0,Zangoose,26
715,0,Kecleon,33
715,1,Loudred,33
716,0,Sandslash,42
716,1,Ninetales,42
716,2,Tropius,42
717,0,Gardevoir,43
717,1,Slaking,43
718,0,Lairon,45
718,1,Manectric,45
719,0,Manectric,30
720,0,Mawile,46
720,1,Starmie,46
721,0,Manectric,29
721,1,Shiftry,29
722,0,Manectric,34
723,0,Delcatty,26
724,0,Torkoal,42
724,1,Medicham,42
724,2,Ludicolo,42
725,0,Lunatone,43
725,1,Solrock,43
726,0,Kecleon,42
726,1,Graveler,42
726,2,Wailord,42
727,0,Spinda,26
728,0,Slaking,43
728,1,Dusclops,43
729,0,Swellow,26
730,0,Shiftry,34
730,1,Nosepass,34
731,0,Swellow,42
731,1,Mawile,42
731,2,Kadabra,42
732,0,Claydol,45
733,0,Sableye,44
733,1,Medicham,44
733,2,Sharpedo,44
734,0,Dodrio,42
734,1,Kadabra,42
734,2,Electrode,42
734,3,Shiftry,42
735,0,Graveler,33
735,1,Ludicolo,33
736,0,Mawile,29
736,1,Roselia,29
736,2,Pelipper,29
737,0,Electrike,17
737,1,Wailmer,17
737,2,Makuhita,17
738,0,Electrike,26
738,1,Wailmer,26
738,2,Makuhita,26
739,0,Manectric,29
739,1,Wailmer,29
739,2,Makuhita,29
740,0,Manectric,32
740,1,Wailmer,32
740,2,Makuhita,32
741,0,Manectric,35
741,1,Wailmer,35
741,2,Hariyama,35
742,0,Smeargle,60
743,0,Smeargle,30
744,0,Wailord,57
744,1,Vileplume,57
745,0,Armaldo,47
745,1,Cradily,47
746,0,Armaldo,56
746,1,Cradily,56
747,0,Carvanha,21
747,1,Numel,21
748,0,Sandslash,46
748,1,Ninetales,46
749,0,Weepinbell,24
749,1,Gloom,24
749,2,Ivysaur,24
750,0,Nidorino,39
750,1,Nidoking,39
751,0,Sandslash,39
751,1,Dugtrio,39
752,0,Rhyhorn,43
753,0,Persian,44
753,1,Ninetales,44
754,0,Ivysaur,42
754,1,Wartortle,42
754,2,Charmeleon,42
754,3,Charizard,42
755,0,Exeggutor,43
755,1,Cloyster,43
755,2,Arcanine,43
756,0,Parasect,43
756,1,Dewgong,43
756,2,Chansey,43
757,0,Kingler,43
757,1,Tentacruel,43
757,2,Blastoise,43
758,0,Bellsprout,43
758,1,Weepinbell,43
758,2,Victreebel,43
759,0,Ivysaur,24
759,1,Charmeleon,24
759,2,Wartortle,24
760,0,Charmeleon,27
761,0,Rapidash,36
762,0,Rapidash,39
763,0,Rapidash,43
764,0,Magneton,33
764,1,Quagsire,31
764,2,Exeggcute,31
765,0,Sandslash,35
766,0,Horsea,33
766,1,Horsea,33
766,2,Horsea,33
767,0,Electrode,35
767,1,Starmie,35
767,2,Ninetales,35
768,0,Horsea,34
768,1,Seadra,36
769,0,Butterfree,25
769,1,Bellossom,25
770,0,Dragonair,37
771,0,Poliwhirl,28
772,0,Seadra,37
773,0,Victreebel,32
773,1,Kingler,32
773,2,Flareon,32
774,0,Victreebel,35
774,1,Kingler,35
774,2,Flareon,35
775,0,Victreebel,39
775,1,Kingler,39
775,2,Flareon,39
776,0,Eevee,26
776,1,Vaporeon,22
776,2,Jolteon,22
776,3,Flareon,22
777,0,Goldeen,22
777,1,Seaking,24
778,0,Parasect,33
778,1,Golduck,35
779,0,Staryu,24
779,1,Starmie,26
780,0,Pikachu,36
780,1,Blastoise,32
781,0,Shellder,26
781,1,Cloyster,28
782,0,Marill,27
782,1,Wartortle,24
782,2,Wartortle,24
783,0,Rhyhorn,38
783,1,Charmeleon,35
783,2,Wartortle,35
784,0,Skiploom,25
784,1,Ninetales,25
785,0,Dratini,34
785,1,Dragonair,36
786,0,Bulbasaur,32
786,1,Ivysaur,32
786,2,Venusaur,32
787,0,Dragonair,37
788,0,Charmander,26
788,1,Bulbasaur,26
788,2,Squirtle,26
789,0,Dratini,34
789,1,Dratini,34
789,2,Dratini,34
790,0,Ivysaur,38
790,1,Starmie,38
791,0,Starmie,31
791,1,Starmie,31
791,2,Nidoqueen,33
792,0,Starmie,34
792,1,Starmie,34
792,2,Nidoqueen,36
793,0,Starmie,37
793,1,Starmie,37
793,2,Nidoqueen,39
794,0,Pidgeot,25
794,1,Electabuzz,27
795,0,Flareon,35
795,1,Tangela,35
795,2,Tauros,35
796,0,Manectric,43
796,1,Muk,43
797,0,Gloom,35
797,1,Azumarill,35
798,0,Zangoose,27
799,0,Wingull,18
799,1,Numel,18
799,2,Roselia,18
800,0,Wingull,26
800,1,Numel,26
800,2,Roselia,26
801,0,Pelipper,29
801,1,Numel,29
801,2,Roselia,29
802,0,Pelipper,32
802,1,Numel,32
802,2,Roselia,32
803,0,Pelipper,35
803,1,Camerupt,35
803,2,Roselia,35
804,0,Mawile,43
804,1,Sableye,43
805,0,Swellow,29
805,1,Trapinch,29
805,2,Wailmer,29
805,3,Magneton,29
805,4,Shiftry,29
806,0,Cacturne,44
807,0,Lairon,45
807,1,Manectric,45
808,0,Linoone,27
809,0,Roselia,44
810,0,Milotic,31
811,0,Zangoose,27
812,0,Sandslash,43
812,1,Ninetales,43
813,0,Mawile,46
813,1,Starmie,46
814,0,Linoone,27
815,0,Delcatty,27
816,0,Nosepass,42
816,1,Medicham,42
816,2,Ludicolo,42
817,0,Kecleon,42
817,1,Rhyhorn,42
817,2,Tentacruel,42
818,0,Linoone,27
819,0,Delcatty,27
820,0,Shiftry,34
820,1,Graveler,34
820,2,Loudred,34
821,0,Dodrio,42
821,1,Lairon,42
821,2,Kadabra,42
822,0,Claydol,44
823,0,Sableye,44
823,1,Medicham,44
823,2,Sharpedo,44
824,0,Swellow,42
824,1,Kadabra,42
824,2,Manectric,42
824,3,Shiftry,42
825,0,Graveler,34
825,1,Magcargo,34
825,2,Ludicolo,34
826,0,Mawile,31
826,1,Roselia,31
826,2,Pelipper,31
827,0,Electrike,18
827,1,Wailmer,18
827,2,Makuhita,18
828,0,Electrike,26
828,1,Wailmer,26
828,2,Makuhita,26
829,0,Manectric,29
829,1,Wailmer,29
829,2,Makuhita,29
830,0,Manectric,32
830,1,Wailmer,32
830,2,Makuhita,32
831,0,Manectric,35
831,1,Wailmer,35
831,2,Hariyama,35
832,0,Kecleon,24
833,0,Magneton,43
833,1,Muk,43
834,0,Gloom,34
834,1,Azumarill,34
835,0,Wigglytuff,26
836,0,Manectric,32
836,1,Linoone,32
837,0,Vigoroth,26
838,0,Swellow,28
838,1,Trapinch,28
838,2,Wailmer,28
838,3,Magneton,28
838,4,Shiftry,28
839,0,Wingull,17
839,1,Numel,17
839,2,Roselia,17
840,0,Wingull,26
840,1,Numel,26
840,2,Roselia,26
841,0,Pelipper,29
841,1,Numel,29
841,2,Roselia,29
842,0,Pelipper,32
842,1,Numel,32
842,2,Roselia,32
843,0,Pelipper,34
843,1,Camerupt,34
843,2,Roselia,34
844,0,Manectric,24
844,1,Swellow,24
844,2,Manectric,24
845,0,Skarmory,43
845,1,Sableye,43
846,0,Loudred,29
846,1,Vigoroth,29
847,0,Loudred,35
847,1,Vigoroth,35
848,0,Spinda,37
848,1,Loudred,37
848,2,Vigoroth,37
849,0,Spinda,39
849,1,Loudred,39
849,2,Vigoroth,39
850,0,Spinda,41
850,1,Exploud,41
850,2,Slaking,41
851,0,Pelipper,33
851,1,Camerupt,33
852,0,Claydol,43
852,1,Lanturn,43
853,0,Cacturne,43
853,1,Pelipper,43
854,0,Medicham,43
854,1,Claydol,43
855,0,Slakoth,26
856,0,Kecleon,23
857,0,Sableye,43
857,1,Absol,43
858,0,Roselia,45
859,0,Absol,27
860,0,Sableye,30
861,0,Zangoose,26
862,0,Kecleon,33
862,1,Loudred,33
863,0,Sandslash,42
863,1,Ninetales,42
863,2,Tropius,42
864,0,Gardevoir,43
864,1,Slaking,43
865,0,Lairon,45
865,1,Manectric,45
866,0,Manectric,30
867,0,Mawile,46
867,1,Starmie,46
868,0,Manectric,29
868,1,Shiftry,29
869,0,Manectric,34
870,0,Delcatty,26
871,0,Torkoal,42
871,1,Medicham,42
871,2,Ludicolo,42
872,0,Lunatone,43
872,1,Solrock,43
873,0,Kecleon,42
873,1,Graveler,42
873,2,Wailord,42
874,0,Spinda,26
875,0,Slaking,43
875,1,Dusclops,43
876,0,Swellow,26
877,0,Shiftry,34
877,1,Nosepass,34
878,0,Swellow,42
878,1,Mawile,42
878,2,Kadabra,42
879,0,Claydol,45
880,0,Sableye,44
880,1,Medicham,44
880,2,Sharpedo,44
881,0,Dodrio,42
881,1,Kadabra,42
881,2,Electrode,42
881,3,Shiftry,42
882,0,Graveler,33
882,1,Ludicolo,33
883,0,Mawile,29
883,1,Roselia,29
883,2,Pelipper,29
884,0,Electrike,17
884,1,Wailmer,17
884,2,Makuhita,17
885,0,Electrike,26
885,1,Wailmer,26
885,2,Makuhita,26
886,0,Manectric,29
886,1,Wailmer,29
886,2,Makuhita,29
887,0,Manectric,32
887,1,Wailmer,32
887,2,Makuhita,32
888,0,Manectric,35
888,1,Wailmer,35
888,2,Hariyama,35
889,0,Venusaur,50
890,0,Tyranitar,50
891,0,Clefairy,42
891,1,Jigglypuff,42
891,2,Persian,42
891,3,Dewgong,42
891,4,Chansey,42
892,0,Starmie,50
892,1,Kingdra,50
893,0,Bellsprout,42
893,1,Weepinbell,42
893,2,Victreebel,42
893,3,Paras,42
893,4,Parasect,42
894,0,Kingler,41
894,1,Poliwhirl,42
894,2,Tentacruel,42
894,3,Seadra,42
894,4,Blastoise,43
895,0,Exeggutor,42
895,1,Sandslash,42
895,2,Cloyster,42
895,3,Electrode,42
895,4,Arcanine,42
896,0,Lapras,50
897,0,Rhydon,47
897,1,Slowbro,48
897,2,Ursaring,50
897,3,Machoke,48
897,4,Kangaskhan,47
898,0,Rhydon,52
898,1,Slowbro,54
898,2,Ursaring,55
898,3,Machamp,52
898,4,Kangaskhan,52
899,0,Bellsprout,22
899,1,Oddish,22
899,2,Weepinbell,22
899,3,Gloom,22
899,4,Ivysaur,22
900,0,Persian,47
900,1,Dewgong,47
900,2,Ninetales,48
900,3,Rapidash,48
900,4,Girafarig,50
901,0,Persian,53
901,1,Dewgong,53
901,2,Ninetales,54
901,3,Rapidash,54
901,4,Girafarig,56
902,0,Persian,42
902,1,Ponyta,42
902,2,Rapidash,42
902,3,Vulpix,42
902,4,Ninetales,42
903,0,Raticate,42
903,1,Ivysaur,42
903,2,Wartortle,42
903,3,Charmeleon,42
903,4,Charizard,42
904,0,Sandslash,37
904,1,Sandslash,37
904,2,Rhyhorn,38
904,3,Nidorino,39
904,4,Nidoking,39
905,0,Marowak,37
905,1,Marowak,37
905,2,Rhyhorn,38
905,3,Nidorina,39
905,4,Nidoqueen,39
906,0,Sandslash,38
906,1,Graveler,38
906,2,Onix,38
906,3,Graveler,38
906,4,Marowak,38
907,0,Aerodactyl,59
908,0,Sneasel,37
908,1,Tentacruel,37
909,0,Gastly,26
909,1,Haunter,28
909,2,Gengar,30
910,0,Ponyta,27
910,1,Grotle,27
911,0,Snover,39
912,0,Ambipom,54
912,1,Rapidash,54
912,2,Chansey,54
913,0,Ambipom,59
913,1,Rapidash,59
913,2,Chansey,59
914,0,Raichu,55
914,1,Gastrodon,55
915,0,Ambipom,35
915,1,Kadabra,35
916,0,Pachirisu,54
916,1,Azumarill,54
916,2,Blissey,54
917,0,Azumarill,33
918,0,Pelipper,33
918,1,Sudowoodo,33
919,0,Snover,39
920,0,Misdreavus,30
920,1,Drifblim,30
921,0,Skorupi,30
921,1,Steelix,32
922,0,Lopunny,54
922,1,Quagsire,54
922,2,Pelipper,54
923,0,Raichu,34
923,1,Hippopotas,38
923,2,Pelipper,36
924,0,Raichu,54
924,1,Hippopotas,54
924,2,Pelipper,54
925,0,Mightyena,55
925,1,Kirlia,55
926,0,Flaaffy,53
926,1,Tropius,53
927,0,Ampharos,60
927,1,Tropius,60
928,0,Monferno,23
928,1,Gyarados,23
929,0,Monferno,39
929,1,Luxio,39
929,2,Gyarados,39
930,0,Monferno,59
930,1,Luxio,59
930,2,Gyarados,59
931,0,Kadabra,44
931,1,Raichu,44
932,0,Mothim,25
932,1,Onix,26
932,2,Luxio,27
933,0,Dusclops,55
933,1,Salamence,55
934,0,Sneasel,35
934,1,Machoke,34
935,0,Skarmory,56
936,0,Honchkrow,49
937,0,Quagsire,39
938,0,Staravia,33
938,1,Girafarig,33
939,0,Staravia,55
939,1,Girafarig,55
940,0,Metagross,56
941,0,Drapion,59
942,0,Ponyta,31
942,1,Haunter,31
942,2,Floatzel,34
943,0,Golduck,55
943,1,Sandslash,55
944,0,Stantler,58
944,1,Carnivine,58
945,0,Primeape,57
945,1,Torkoal,57
946,0,Lopunny,37
947,0,Golduck,34
947,1,Sudowoodo,33
947,2,Ponyta,35
948,0,Golduck,46
948,1,Blissey,48
949,0,Glameow,23
949,1,Kadabra,23
950,0,Glameow,40
950,1,Kadabra,40
951,0,Purugly,60
951,1,Alakazam,60
952,0,Delcatty,55
952,1,Yanma,55
953,0,Bibarel,54
953,1,Rapidash,54
953,2,Beautifly,54
954,0,Meowth,56
954,1,Persian,56
954,2,Hypno,56
955,0,Kangaskhan,57
955,1,Ursaring,57
956,0,Dunsparce,56
956,1,Marowak,56
956,2,Scyther,56
957,0,Roselia,37
957,1,Seaking,37
958,0,Roselia,55
958,1,Seaking,55
959,0,Rapidash,45
959,1,Carnivine,45
959,2,Rampardos,48
960,0,Pinsir,53
960,1,Mightyena,53
961,0,Lickitung,53
961,1,Miltank,53
962,0,Lickitung,60
962,1,Miltank,60
963,0,Poliwhirl,54
963,1,Gyarados,54
964,0,Granbull,57
965,0,Tauros,55
966,0,Tauros,62
967,0,Pelipper,35
967,1,Golduck,36
967,2,Steelix,37
968,0,Floatzel,37
968,1,Sneasel,37
969,0,Cherrim,30
969,1,Marill,32
969,2,Lopunny,34
970,0,Cherrim,54
970,1,Marill,54
970,2,Lopunny,54
971,0,Loudred,57
971,1,Rampardos,57
972,0,Larvitar,57
972,1,Magcargo,57
973,0,Clefable,46
973,1,Torterra,48
974,0,Steelix,44
974,1,Medicham,44
975,0,Glalie,59
975,1,Crobat,60
976,0,Sneasel,40
976,1,Sneasel,43
977,0,Gastly,21
977,1,Gastly,22
977,2,Haunter,24
978,0,Aipom,32
978,1,Grotle,33
978,2,Girafarig,32
979,0,Glalie,44
980,0,Gastrodon,54
980,1,Beedrill,54
980,2,Electrode,55
981,0,Ambipom,39
981,1,Porygon2,40
982,0,Marowak,54
982,1,Kangaskhan,57
983,0,Bronzor,35
983,1,Bronzor,36
983,2,Bronzor,38
984,0,Lopunny,38
984,1,Medicham,35
984,2,Kirlia,36
985,0,Sneasel,40
985,1,Snorunt,40
985,2,Snover,41
986,0,Haunter,23
986,1,Misdreavus,24
987,0,Scizor,40
988,0,Swalot,53
988,1,Ninetales,54
988,2,Magnezone,56
989,0,Electabuzz,40
989,1,Magmar,40
990,0,Electivire,54
990,1,Magmortar,54
991,0,Mightyena,55
991,1,Kirlia,56
992,0,Flaaffy,55
992,1,Tropius,56
993,0,Ampharos,61
993,1,Tropius,62
994,0,Gligar,24
994,1,Drifblim,25
994,2,Buizel,24
995,0,Gligar,44
995,1,Drifblim,45
995,2,Floatzel,44
996,0,Gliscor,61
996,1,Drifblim,59
996,2,Floatzel,61
997,0,Electabuzz,47
997,1,Raichu,48
998,0,Scyther,32
998,1,Luxio,34
998,2,Probopass,31
999,0,Dusclops,55
999,1,Salamence,56
1000,0,Dusclops,39
1000,1,Scyther,39
1001,0,Tyrogue,55
1001,1,Hitmonchan,59
1002,0,Rhydon,47
1002,1,Carnivine,48
1003,0,Piloswine,44
1004,0,Staraptor,35
1004,1,Girafarig,36
1005,0,Staraptor,55
1005,1,Girafarig,56
1006,0,Metagross,60
1007,0,Drapion,61
1008,0,Quagsire,35
1008,1,Staraptor,36
1008,2,Hippopotas,38
1009,0,Golduck,56
1009,1,Sandslash,56
1009,2,Manectric,57
1010,0,Jumpluff,58
1010,1,Ampharos,59
1010,2,Onix,58
1011,0,Primeape,58
1011,1,Banette,59
1011,2,Electabuzz,58
1012,0,Tropius,42
1013,0,Golduck,38
1013,1,Sudowoodo,38
1013,2,Rapidash,39
1014,0,Blissey,45
1014,1,Glalie,46
1014,2,Magnezone,48
1015,0,Roselia,24
1015,1,Ralts,24
1015,2,Lickitung,25
1016,0,Roselia,44
1016,1,Kirlia,44
1016,2,Lickitung,45
1017,0,Roserade,59
1017,1,Gardevoir,61
1017,2,Lickilicky,61
1018,0,Delcatty,57
1018,1,Abomasnow,58
1019,0,Metang,55
1019,1,Ludicolo,56
1020,0,Seviper,56
1020,1,Persian,56
1020,2,Absol,56
1021,0,Luxray,58
1021,1,Ursaring,59
1021,2,Gliscor,58
1022,0,Sandslash,56
1022,1,Gastrodon,56
1022,2,Claydol,57
1023,0,Sandslash,59
1023,1,Gastrodon,59
1023,2,Claydol,60
1024,0,Wigglytuff,58
1024,1,Gardevoir,59
1024,2,Medicham,58
1025,0,Kirlia,38
1025,1,Buneary,38
1025,2,Seaking,39
1026,0,Gardevoir,52
1026,1,Seaking,56
1026,2,Lopunny,52
1027,0,Mamoswine,45
1027,1,Mothim,46
1027,2,Rampardos,48
1028,0,Pinsir,55
1028,1,Lanturn,56
1029,0,Starmie,55
1029,1,Vibrava,56
1030,0,Starmie,61
1030,1,Flygon,62
1031,0,Nuzleaf,56
1031,1,Gyarados,57
1032,0,Dugtrio,55
1032,1,Raichu,54
1032,2,Ninetales,54
1033,0,Tauros,61
1034,0,Tauros,63
1035,0,Snorunt,39
1035,1,Snorunt,40
1035,2,Glalie,42
1036,0,Snover,41
1036,1,Sneasel,42
1037,0,Cherrim,34
1037,1,Azumarill,34
1037,2,Lopunny,35
1038,0,Cherrim,52
1038,1,Azumarill,52
1038,2,Lopunny,56
1039,0,Loudred,58
1039,1,Rampardos,59
1039,2,Pelipper,58
1040,0,Pupitar,58
1040,1,Torterra,61
1041,0,Clefable,47
1041,1,Torterra,48
1042,0,Electabuzz,47
1042,1,Magneton,48
1043,0,Charmeleon,29
1043,1,Magnemite,29
1044,0,Ivysaur,24
1044,1,Charmeleon,24
1044,2,Wartortle,24
1045,0,Stantler,53
1045,1,Tauros,52
1046,0,Magneton,33
1046,1,Quagsire,31
1046,2,Exeggcute,31
1047,0,Spinda,50
1047,1,Sudowoodo,52
1048,0,Mareep,35
1049,0,Electrode,43
1049,1,Starmie,43
1049,2,Ninetales,43
1050,0,Horsea,35
1050,1,Seadra,37
1051,0,Mareep,29
1051,1,Bellossom,29
1052,0,Poliwhirl,28
1053,0,Seadra,38
1054,0,Absol,47
1054,1,Alakazam,47
1055,0,Victreebel,32
1055,1,Kingler,32
1055,2,Flareon,32
1056,0,Victreebel,34
1056,1,Kingler,34
1056,2,Flareon,34
1057,0,Victreebel,38
